logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200529030555_09710705_006_01-139.log:	   Memory (MB)          :     659        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200529135522_09780703_006_01-128.log:	   Memory (MB)          :    2945        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200530024016_09860705_006_01-141.log:	   Memory (MB)          :    1106        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200602025735_10320705_006_01-149.log:	   Memory (MB)          :       42     8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200602134702_10390703_006_01-154.log:	   Memory (MB)          :    3773        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200603023155_10470705_006_01-150.log:	   Memory (MB)          :      404     8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200606133842_11000703_006_01-158.log:	   Memory (MB)          :    5529        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200607022335_11080705_006_01-153.log:	   Memory (MB)          :     545        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200610133021_11610703_006_01-157.log:	   Memory (MB)          :    8246        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200611021514_11690705_006_01-151.log:	   Memory (MB)          :    1038        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200614132201_12220703_006_01-159.log:	   Memory (MB)          :     8921     8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200615020654_12300705_006_01-142.log:	   Memory (MB)          :    2174        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200616014115_12450705_006_01-143.log:	   Memory (MB)          :     385        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200618131341_12830703_006_01-160.log:	   Memory (MB)          :   17556        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200619015835_12910705_006_01-148.log:	   Memory (MB)          :    3166        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200620013256_13060705_006_01-144.log:	   Memory (MB)          :     731        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200622130522_13440703_006_01-161.log:	   Memory (MB)          :    7871        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200623015015_13520705_006_01-145.log:	   Memory (MB)          :    1772        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200623123943_13590703_006_01-155.log:	   Memory (MB)          :     898        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200624012436_13670705_006_01-152.log:	   Memory (MB)          :      551     8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200626125702_00180803_006_01-162.log:	   Memory (MB)          :    2134        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200627014155_00260805_006_01-147.log:	   Memory (MB)          :    1156        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200627123123_00330803_006_01-156.log:	   Memory (MB)          :    4389        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200628011616_00410805_006_01-146.log:	   Memory (MB)          :    2990        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200701013336_00870805_006_01-175.log:	   Memory (MB)          :      356     8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200701122303_00940803_006_01-164.log:	   Memory (MB)          :    5780        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200702010756_01020805_006_01-174.log:	   Memory (MB)          :    3613        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200705121441_01550803_006_01-163.log:	   Memory (MB)          :    4014        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200706005932_01630805_006_01-181.log:	   Memory (MB)          :    2806        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200709120621_02160803_006_01-165.log:	   Memory (MB)          :    4976        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200710005115_02240805_006_01-182.log:	   Memory (MB)          :    1000        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200713115804_02770803_006_01-166.log:	   Memory (MB)          :    7381        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200714004257_02850805_006_01-180.log:	   Memory (MB)          :    1742        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200717114945_03380803_006_01-168.log:	   Memory (MB)          :   11445        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200718003439_03460805_006_01-179.log:	   Memory (MB)          :    3641        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200719000900_03610805_006_01-178.log:	   Memory (MB)          :    1497        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200721114126_03990803_006_01-171.log:	   Memory (MB)          :   12079        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200722002619_04070805_006_01-176.log:	   Memory (MB)          :    1734        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200722111546_04140803_006_01-167.log:	   Memory (MB)          :     344        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200723000040_04220805_006_01-177.log:	   Memory (MB)          :     869        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200725113304_04600803_006_01-169.log:	   Memory (MB)          :    5248        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200726001759_04680805_006_01-185.log:	   Memory (MB)          :    1300        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200726110727_04750803_006_01-170.log:	   Memory (MB)          :    1561        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200726235220_04830805_006_01-186.log:	   Memory (MB)          :     507        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200729112446_05210803_006_01-173.log:	   Memory (MB)          :      273     8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200730000939_05290805_006_01-183.log:	   Memory (MB)          :      633     8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200730105906_05360803_006_01-172.log:	   Memory (MB)          :    2686        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200730234400_05440805_006_01-184.log:	   Memory (MB)          :     993        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200803105046_05970803_006_01-187.log:	   Memory (MB)          :    4229        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200803233539_06050805_006_01-196.log:	   Memory (MB)          :     761        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200807104225_06580803_006_01-191.log:	   Memory (MB)          :    2175        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200807232719_06660805_006_01-197.log:	   Memory (MB)          :    1115        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200811103406_07190803_006_01-193.log:	   Memory (MB)          :    4332        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200811231859_07270805_006_01-205.log:	   Memory (MB)          :    5265        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200815102547_07800803_006_01-189.log:	   Memory (MB)          :               8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200815102547_07800803_006_01-189.log:	   Memory (MB)          :              8192      8192 
