https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368204/processed_ATL03_20221117012642_08751710_006_02.h5,ATL03_20221117012642_08751710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5548MB,2317387KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368250/processed_ATL03_20221128232726_10571710_006_02.h5,ATL03_20221128232726_10571710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6273MB,2466240KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368329/processed_ATL03_20221126224429_10261710_006_02.h5,ATL03_20221126224429_10261710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5345MB,2275787KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368415/processed_ATL03_20221130003604_10731710_006_02.h5,ATL03_20221130003604_10731710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5345MB,2275814KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368420/processed_ATL03_20221116001802_08591710_006_02.h5,ATL03_20221116001802_08591710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4652MB,2133654KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368599/processed_ATL03_20221125135747_10051712_006_02.h5,ATL03_20221125135747_10051712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4082MB,2016800KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368628/processed_ATL03_20221114135703_08371712_006_02.h5,ATL03_20221114135703_08371712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,7943MB,2808694KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368629/processed_ATL03_20221127130629_10351712_006_02.h5,ATL03_20221127130629_10351712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,7757MB,2770587KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368634/processed_ATL03_20221119132307_09131712_006_02.h5,ATL03_20221119132307_09131712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,7544MB,2726880KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368715/processed_ATL03_20221130114929_10801712_006_02.h5,ATL03_20221130114929_10801712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,7029MB,2621280KB
