,granule,geojson,description,geojson_full,fn,hold_reason,is_memory
60,ATL03_20220511191525_07591505_006_01.h5,geojsons/simplified_GRE_2000_NW.geojson,GrIS_2022_2000_NW,geojsons/GRE_2000_NW.geojson,logs/job_GrIS_2022_2000_NW-197770_ATL03_20220511191525_07591505_006_01.h5-3403.log,The job restarted too many times,False
61,ATL03_20210116130731_03591012_006_01.h5,geojsons/simplified_ANT_1000_East_Dp-E.geojson,AIS_2020-21_1000_East_Dp-E,geojsons/ANT_1000_East_Dp-E.geojson,logs/job_AIS_2020-21_1000_East_Dp-E-197770_ATL03_20210116130731_03591012_006_01.h5-1540.log,Transfer input files failure,False
62,ATL03_20220726132845_05291605_006_02.h5,geojsons/simplified_GRE_2000_CW.geojson,GrIS_2022_2000_CW,geojsons/GRE_2000_CW.geojson,logs/job_GrIS_2022_2000_CW-197770_ATL03_20220726132845_05291605_006_02.h5-2621.log,Transfer input files failure,False
63,ATL03_20190503225412_05450304_006_02.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2019_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2019_2000_NO-197770_ATL03_20190503225412_05450304_006_02.h5-2917.log,Transfer input files failure,False
64,ATL03_20200510032155_06810705_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2020_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2020_2000_NO-197770_ATL03_20200510032155_06810705_006_01.h5-3014.log,Transfer input files failure,False
65,ATL03_20200506033014_06200705_006_01.h5,geojsons/simplified_GRE_2000_SE.geojson,GrIS_2020_2000_SE,geojsons/GRE_2000_SE.geojson,logs/job_GrIS_2020_2000_SE-197770_ATL03_20200506033014_06200705_006_01.h5-3273.log,Transfer input files failure,False
66,ATL03_20220501042951_05971503_006_01.h5,geojsons/simplified_GRE_2000_SE.geojson,GrIS_2022_2000_SE,geojsons/GRE_2000_SE.geojson,logs/job_GrIS_2022_2000_SE-197770_ATL03_20220501042951_05971503_006_01.h5-3293.log,Transfer input files failure,False
67,ATL03_20220502164904_06201505_006_01.h5,geojsons/simplified_GRE_2000_SE.geojson,GrIS_2022_2000_SE,geojsons/GRE_2000_SE.geojson,logs/job_GrIS_2022_2000_SE-197770_ATL03_20220502164904_06201505_006_01.h5-3295.log,Transfer input files failure,False
68,ATL03_20221116173514_08701710_006_01.h5,geojsons/simplified_ANT_1000_East_Dp-E.geojson,AIS_2022_1000_East_Dp-E,geojsons/ANT_1000_East_Dp-E.geojson,logs/job_AIS_2022_1000_East_Dp-E-197770_ATL03_20221116173514_08701710_006_01.h5-3859.log,Transfer input files failure,False
69,ATL03_20210227105255_09991012_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-197770_ATL03_20210227105255_09991012_006_01.h5-282.log,Job was held manually.,False
70,ATL03_20181206034032_10460111_006_02.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2018-19_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2018-19_1000_East_Jpp-K-197770_ATL03_20181206034032_10460111_006_02.h5-1739.log,Job was held manually.,False
71,ATL03_20211205131854_11311312_006_01.h5,geojsons/simplified_ANT_1000_West_J-Jpp.geojson,AIS_2021-22_1000_West_J-Jpp,geojsons/ANT_1000_West_J-Jpp.geojson,logs/job_AIS_2021-22_1000_West_J-Jpp-197770_ATL03_20211205131854_11311312_006_01.h5-1808.log,Job was held manually.,False
72,ATL03_20230531224712_10931905_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2023_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2023_2000_NO-197770_ATL03_20230531224712_10931905_006_01.h5-2034.log,Job was held manually.,False
73,ATL03_20190517214301_07580305_006_02.h5,geojsons/simplified_GRE_2000_NW.geojson,GrIS_2019_2000_NW,geojsons/GRE_2000_NW.geojson,logs/job_GrIS_2019_2000_NW-197770_ATL03_20190517214301_07580305_006_02.h5-2151.log,Job was held manually.,False
74,ATL03_20210609085437_11691105_006_01.h5,geojsons/simplified_GRE_2000_CW.geojson,GrIS_2021_2000_CW,geojsons/GRE_2000_CW.geojson,logs/job_GrIS_2021_2000_CW-197770_ATL03_20210609085437_11691105_006_01.h5-2559.log,Job was held manually.,False
75,ATL03_20210729062325_05441205_006_01.h5,geojsons/simplified_GRE_2000_CW.geojson,GrIS_2021_2000_CW,geojsons/GRE_2000_CW.geojson,logs/job_GrIS_2021_2000_CW-197770_ATL03_20210729062325_05441205_006_01.h5-2574.log,Job was held manually.,False
76,ATL03_20190506200257_05890304_006_02.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2019_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2019_2000_NE-197770_ATL03_20190506200257_05890304_006_02.h5-2698.log,Job was held manually.,False
77,ATL03_20210505203321_06421103_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2021_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2021_2000_NO-197770_ATL03_20210505203321_06421103_006_01.h5-3059.log,Job was held manually.,False
78,ATL03_20220504031254_06421503_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2022_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2022_2000_NO-197770_ATL03_20220504031254_06421503_006_01.h5-3123.log,Job was held manually.,False
79,ATL03_20220511191525_07591505_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2022_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2022_2000_NO-197770_ATL03_20220511191525_07591505_006_01.h5-3165.log,Job was held manually.,False
80,ATL03_20220929201025_01391704_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-197770_ATL03_20220929201025_01391704_006_01.h5-3596.log,Job was held manually.,False
81,ATL03_20200504024205_05890704_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2020_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2020_2000_NE-197770_ATL03_20200504024205_05890704_006_01.h5-3704.log,Job was held manually.,False
82,ATL03_20230504231958_06811905_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2023_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2023_2000_NO-197770_ATL03_20230504231958_06811905_006_01.h5-3751.log,Job was held manually.,False
83,ATL03_20190502215043_05290305_006_02.h5,geojsons/simplified_GRE_2000_CW.geojson,GrIS_2019_2000_CW,geojsons/GRE_2000_CW.geojson,logs/job_GrIS_2019_2000_CW-197770_ATL03_20190502215043_05290305_006_02.h5-3765.log,Job was held manually.,False
84,ATL03_20211128174703_10271311_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2021_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2021_1000_West_Ep-F-197770_ATL03_20211128174703_10271311_006_01.h5-3829.log,Job was held manually.,False
